log_filename,freq1,freq2,freq3,freq4,freq5,freq6,IR1,IR2,IR3,IR4,IR5,IR6,raman1,raman2,raman3,raman4,raman5,raman6,adsorp_energy,CO_NPAcharge
485.log,0,12.6243,117.5965,149.4338,152.3959,2232.0463,0,0.0892,0.2359,1.1378,1.0263,148.7477,0,0.3998,1.0961,1.229,1.0832,96.1776,-0.286988,0.16703
486.log,4.8651,12.8027,119.1909,150.5853,153.6631,2232.3819,0.0365,0.0819,0.1555,1.1978,0.9016,147.8702,0.3737,0.3942,0.8628,1.3177,0.8887,93.2925,-0.289741,0.16825
487.log,7.5379,12.9997,120.6101,151.7068,154.8371,2232.6945,0.0379,0.0751,0.0996,1.1822,0.815,146.9809,0.3728,0.3889,0.6624,1.2949,0.7527,90.5573,-0.292252,0.16934
488.log,9.2086,13.1142,121.8462,152.7911,155.8604,2232.9732,0.0391,0.0688,0.0681,1.1158,0.7473,146.1097,0.372,0.3842,0.501,1.1947,0.6458,88.0151,-0.294527,0.17032
489.log,10.3877,13.1082,122.9056,153.8238,156.7028,2233.2178,0.0401,0.0632,0.0579,1.0186,0.688,145.2844,0.3713,0.3803,0.3794,1.0459,0.5515,85.7045,-0.296548,0.1712
490.log,11.2404,13.1084,123.8069,154.8342,157.375,2233.4399,0.041,0.0582,0.0641,0.8991,0.6408,144.5309,0.3707,0.3769,0.2936,0.8605,0.4757,83.6594,-0.298225,0.17195
491.log,11.8432,13.071,124.5593,155.7856,157.8586,2233.63,0.0416,0.0539,0.0813,0.7758,0.5995,143.8732,0.3702,0.3743,0.2382,0.6669,0.4089,81.9108,-0.29931,0.17259
492.log,12.299,12.9876,125.1782,156.6278,158.1793,2233.7763,0.0421,0.0502,0.1037,0.6666,0.559,143.3331,0.3699,0.3725,0.2062,0.4939,0.3422,80.49,-0.299527,0.17311
493.log,12.6585,12.9904,125.6709,157.3427,158.4023,2233.893,0.0425,0.0471,0.1264,0.5781,0.5243,142.9268,0.3698,0.3712,0.1901,0.3523,0.2839,79.4238,-0.299721,0.1735
494.log,12.7879,12.9032,126.0147,157.7944,158.4441,2233.974,0.0428,0.0449,0.1452,0.5199,0.4955,142.6638,0.3699,0.3704,0.1839,0.2589,0.2336,78.7195,-0.300873,0.17377
495.log,12.7878,12.8194,126.2575,158.0178,158.2774,2234.0103,0.0433,0.0428,0.1573,0.4913,0.4795,142.5558,0.3703,0.3702,0.1827,0.2139,0.2019,78.3808,-0.300862,0.1739
496.log,0,0,0,57.7689,172.9479,2221.1174,0,0,0,0.2365,0.0098,63.4947,0,0,0,0.898,1.637,61.7584,0.004906,0.11765
497.log,0,0,12.065,53.83,169.023,2221.1395,0,0,0.0909,0.2167,0.0132,67.2174,0,0,0.3895,0.7439,1.8359,66.0843,-0.013172,0.11782
498.log,0,0,23.3074,50.3292,165.539,2221.1907,0,0,0.0963,0.1952,0.0167,71.207,0,0,0.42,0.6077,2.0133,70.5074,-0.030082,0.11812
499.log,0,0,30.4762,47.6843,162.4191,2221.2598,0,0,0.1091,0.1683,0.0198,75.4227,0,0,0.4459,0.494,2.1662,74.9896,-0.045948,0.11856
500.log,0,0,34.5099,47.4449,159.6312,2221.3547,0,0,0.1348,0.1311,0.0221,79.8226,0,0,0.4339,0.439,2.2924,79.4928,-0.060878,0.11912
501.log,0,0,34.9133,50.8391,157.1572,2221.4821,0,0,0.1488,0.1088,0.0233,84.3637,0,0,0.3645,0.4613,2.3907,83.9779,-0.074967,0.11982
502.log,0,0,33.7069,55.9967,154.963,2221.6245,0,0,0.1446,0.1074,0.0234,89.0027,0,0,0.3002,0.4925,2.4595,88.4046,-0.088293,0.12065
503.log,0,0,32.1881,61.5199,153.0013,2221.7833,0,0,0.1356,0.113,0.0226,93.698,0,0,0.2533,0.5146,2.5,92.7336,-0.100922,0.12159
504.log,0,0,30.5595,67.0112,151.2244,2221.9789,0,0,0.1256,0.1212,0.0212,98.4115,0,0,0.2179,0.529,2.5181,96.9268,-0.112909,0.12267
505.log,0,0,28.7772,72.3403,149.5968,2222.2053,0,0,0.1148,0.1311,0.0198,103.1072,0,0,0.1892,0.5372,2.5174,100.9471,-0.124303,0.12387
506.log,0,0,26.9859,77.4622,148.1134,2222.4547,0,0,0.1033,0.1423,0.0191,107.7506,0,0,0.1667,0.5404,2.4987,104.7603,-0.135153,0.12518
507.log,0,0,25.5338,82.3693,146.7922,2222.7346,0,0,0.0917,0.1548,0.0197,112.3072,0,0,0.1523,0.5394,2.463,108.3334,-0.145501,0.12716
508.log,0,0,24.686,87.0596,145.6417,2223.0431,0,0,0.0807,0.1683,0.0226,116.7368,0,0,0.1464,0.5351,2.4098,111.6358,-0.155388,0.12866
509.log,0,0,24.5149,91.5377,144.6524,2223.3716,0,0,0.0711,0.1829,0.0287,120.9978,0,0,0.1503,0.5279,2.3392,114.6394,-0.164842,0.13023
510.log,0,0,25.0479,95.8072,143.8103,2223.7182,0,0,0.0669,0.1984,0.0393,125.055,0,0,0.1739,0.5186,2.2544,117.3166,-0.173888,0.13188
511.log,0,0,26.636,99.8817,143.1111,2224.0829,0,0,0.0858,0.2147,0.056,128.8796,0,0,0.2561,0.5074,2.1607,119.639,-0.182545,0.13359
512.log,0,0,30.2159,103.7554,142.5435,2224.4561,0,0,0.191,0.2316,0.0803,132.4474,0,0,0.5161,0.4946,2.0605,121.5816,-0.190831,0.13536
513.log,0,0,36.7649,107.4343,142.1019,2224.8325,0,0,0.4733,0.2492,0.1136,135.7367,0,0,1.0788,0.4806,1.9562,123.1247,-0.198763,0.13717
514.log,0,0,45.4799,110.9512,141.8046,2225.2155,0,0,0.8284,0.267,0.1578,138.7284,0,0,1.6962,0.4656,1.8525,124.2535,-0.20636,0.13903
515.log,0,0,54.4781,114.325,141.6544,2225.6123,0,0,1.0937,0.2851,0.2147,141.409,0,0,2.1175,0.45,1.754,124.9602,-0.213635,0.14092
516.log,0,0,62.7312,117.5686,141.6368,2226.0286,0,0,1.2616,0.3031,0.2853,143.7725,0,0,2.3833,0.4342,1.665,125.2433,-0.220595,0.14281
517.log,0,0,70.0403,120.6872,141.7458,2226.4648,0,0,1.364,0.3211,0.3712,145.8209,0,0,2.5672,0.4184,1.5909,125.1049,-0.227249,0.14473
518.log,0,0,76.5341,123.6795,141.9892,2226.9149,0,0,1.4194,0.3389,0.4736,147.5613,0,0,2.703,0.4026,1.5379,124.5529,-0.233604,0.14664
519.log,0,3.0379,82.2928,126.5285,142.3469,2227.3687,0,0.2228,1.4348,0.3563,0.5918,148.9989,0,0.5033,2.7984,0.3872,1.5097,123.6019,-0.239665,0.14855
520.log,0,5.1456,87.4002,129.2255,142.7915,2227.821,0,0.202,1.415,0.3733,0.7228,150.137,0,0.4833,2.853,0.3723,1.5079,122.2714,-0.245436,0.15044
521.log,0,6.8261,92.0214,131.8008,143.3419,2228.2719,0,0.1843,1.3623,0.3898,0.8652,150.9831,0,0.468,2.8623,0.3585,1.535,120.5865,-0.250925,0.15198
522.log,0,8.168,96.1897,134.2722,143.9948,2228.7248,0,0.169,1.2787,0.4063,1.0141,151.5505,0,0.4559,2.82,0.3469,1.5893,118.5782,-0.256132,0.15383
523.log,0,9.0465,99.8992,136.644,144.7191,2229.1815,0,0.1561,1.1699,0.4239,1.1609,151.8553,0,0.4471,2.7249,0.3395,1.6628,116.2822,-0.261061,0.15563
524.log,0,9.6885,103.2219,138.9145,145.508,2229.6386,0,0.1447,1.0415,0.4443,1.2978,151.9168,0,0.4398,2.5788,0.3388,1.7464,113.7389,-0.265712,0.15805
525.log,0,10.3571,106.2498,141.0758,146.3885,2230.0883,0,0.1338,0.8984,0.4714,1.4157,151.7583,0,0.4324,2.3848,0.3507,1.8273,110.9939,-0.270088,0.15975
526.log,0,10.9814,108.9956,143.1043,147.3453,2230.5193,0,0.1236,0.7485,0.5132,1.4973,151.4065,0,0.4251,2.1518,0.3872,1.8798,108.0972,-0.274188,0.16138
527.log,0,11.4516,111.4638,144.9598,148.3634,2230.9292,0,0.1142,0.6011,0.5875,1.5162,150.8893,0,0.4186,1.8931,0.4746,1.8619,105.0996,-0.278014,0.16293
528.log,0,11.9182,113.7095,146.6204,149.5182,2231.3223,0,0.1054,0.4616,0.7145,1.4484,150.2364,0,0.4118,1.6195,0.6432,1.7335,102.0533,-0.281564,0.1644
529.log,0,12.3659,115.7417,148.0785,150.8147,2231.7006,0,0.097,0.3365,0.8754,1.3075,149.4792,0,0.405,1.3452,0.8666,1.5092,99.011,-0.284836,0.16579
530.log,0,12.6728,117.5517,149.3576,152.1609,2232.0586,0,0.0892,0.2326,1.0138,1.1456,148.6492,0,0.3988,1.0862,1.0622,1.2596,96.0242,-0.287824,0.16708
531.log,3.7593,12.8859,119.1616,150.5338,153.467,2232.3945,0.0358,0.0819,0.1528,1.0837,1.0104,147.7772,0.374,0.3931,0.8535,1.1605,1.0515,93.1425,-0.29052,0.16828
532.log,6.9342,13.1032,120.5911,151.6718,154.6963,2232.7074,0.0373,0.0752,0.0978,1.0784,0.9126,146.8937,0.373,0.3877,0.6544,1.1488,0.9001,90.4131,-0.292906,0.16937
533.log,8.7767,13.2279,121.8339,152.7721,155.7817,2232.9856,0.0386,0.069,0.0672,1.0234,0.8324,146.0291,0.3722,0.383,0.4948,1.0621,0.7753,87.8798,-0.29495,0.17036
534.log,10.0639,13.2275,122.8983,153.8252,156.6854,2233.2289,0.0398,0.0634,0.0577,0.9399,0.7585,145.2117,0.3715,0.3792,0.375,0.9311,0.6596,85.5817,-0.296601,0.17122
535.log,11.0196,13.2484,123.8048,154.8628,157.4256,2233.4498,0.0407,0.0584,0.0643,0.8353,0.6959,144.4675,0.3709,0.376,0.2908,0.7662,0.5607,83.5542,-0.297794,0.17198
536.log,11.7488,13.2541,124.561,155.8503,157.9764,2233.6387,0.0415,0.0541,0.0817,0.7278,0.6389,143.8206,0.3704,0.3736,0.2367,0.5953,0.47,81.8287,-0.29853,0.17262
537.log,12.2952,13.1595,125.1752,156.7072,158.3201,2233.7829,0.042,0.0504,0.1041,0.6348,0.5833,143.2908,0.37,0.3721,0.2054,0.446,0.3798,80.4318,-0.299112,0.17313
538.log,12.6208,13.0417,125.6519,157.3742,158.4921,2233.8959,0.0424,0.0474,0.1267,0.5607,0.5359,142.8934,0.3698,0.371,0.1897,0.3262,0.3017,79.3817,-0.30008,0.17351
539.log,12.7804,12.938,125.9965,157.8136,158.5023,2233.9755,0.0427,0.0451,0.1454,0.5126,0.4986,142.6411,0.3699,0.3703,0.1837,0.2483,0.2384,78.6909,-0.301,0.17378
540.log,12.8095,12.8212,126.2512,158.0335,158.3057,2234.0116,0.0434,0.0428,0.1574,0.4892,0.4795,142.5445,0.3703,0.3702,0.1826,0.2108,0.202,78.3648,-0.300872,0.17391
541.log,0,0,0,53.2806,171.9569,2221.0732,0,0,0,0.2177,0.0114,63.6655,0,0,0,0.7532,1.7334,61.9131,0.001726,0.11757
542.log,0,0,15.9913,49.8852,168.2152,2221.1043,0,0,0.0982,0.1971,0.0152,67.3682,0,0,0.4076,0.625,1.9224,66.2243,-0.015934,0.11774
543.log,0,0,24.5438,47.1948,164.8652,2221.1641,0,0,0.1075,0.1725,0.0189,71.3379,0,0,0.4405,0.5147,2.0909,70.6348,-0.032501,0.11806
544.log,0,0,29.7115,46.1493,161.8619,2221.2417,0,0,0.1266,0.1401,0.022,75.5342,0,0,0.4502,0.4451,2.2347,75.1051,-0.048088,0.11851
545.log,0,0,31.6083,48.0942,159.1845,2221.3437,0,0,0.1451,0.1111,0.0241,79.9145,0,0,0.4018,0.4533,2.351,79.5961,-0.062792,0.11908
546.log,0,0,31.3417,52.4214,156.8074,2221.4755,0,0,0.147,0.1018,0.025,84.4353,0,0,0.334,0.4982,2.4396,84.0676,-0.076698,0.11978
547.log,0,0,30.3726,57.6217,154.6858,2221.6208,0,0,0.1406,0.1033,0.0248,89.0535,0,0,0.2805,0.5387,2.5,88.4803,-0.089874,0.12062
548.log,0,0,29.1113,63.0135,152.7671,2221.7835,0,0,0.1317,0.1091,0.0237,93.7285,0,0,0.2399,0.5699,2.5342,92.7965,-0.102379,0.12159
549.log,0,0,27.6051,68.3734,151.0139,2221.9851,0,0,0.122,0.117,0.0221,98.4239,0,0,0.2075,0.5929,2.5479,96.9779,-0.114263,0.12267
550.log,0,0,25.9381,73.5981,149.4072,2222.2189,0,0,0.1114,0.1267,0.0206,103.1044,0,0,0.1813,0.6087,2.5427,100.9878,-0.125574,0.12389
551.log,0,0,24.3869,78.6364,147.9497,2222.4739,0,0,0.1004,0.1377,0.0198,107.7341,0,0,0.1619,0.6181,2.5188,104.7922,-0.136357,0.12519
552.log,0,0,23.3522,83.4705,146.659,2222.7552,0,0,0.0896,0.15,0.0203,112.275,0,0,0.1506,0.6221,2.4773,108.3582,-0.146652,0.12719
553.log,0,0,23.0181,88.0916,145.5391,2223.0616,0,0,0.0795,0.1635,0.0232,116.6856,0,0,0.1471,0.6216,2.4185,111.6542,-0.156494,0.12869
554.log,0,0,23.2798,92.5004,144.5742,2223.3885,0,0,0.0707,0.1781,0.0294,120.9276,0,0,0.1524,0.6172,2.3435,114.6501,-0.165907,0.13027
555.log,0,0,24.1164,96.6958,143.7493,2223.7348,0,0,0.067,0.1936,0.0402,124.9679,0,0,0.1773,0.6095,2.2558,117.3158,-0.174912,0.13193
556.log,0,0,25.9516,100.6888,143.0631,2224.0991,0,0,0.0877,0.21,0.057,128.7774,0,0,0.2633,0.5991,2.1597,119.6229,-0.183528,0.13364
557.log,0,0,29.7492,104.4776,142.504,2224.4704,0,0,0.1974,0.2272,0.0813,132.3312,0,0,0.53,0.5864,2.057,121.5487,-0.191772,0.13542
558.log,0,0,36.4551,108.072,142.0634,2224.8437,0,0,0.4842,0.2449,0.1146,135.6077,0,0,1.0949,0.5717,1.9501,123.0759,-0.199664,0.13724
559.log,0,0,45.2581,111.5051,141.76,2225.2238,0,0,0.8374,0.2631,0.1585,138.5892,0,0,1.7033,0.5554,1.8441,124.1921,-0.207218,0.13909
560.log,0,0,54.2663,114.7952,141.5992,2225.6201,0,0,1.096,0.2815,0.2149,141.2642,0,0,2.1122,0.5379,1.7439,124.8897,-0.21445,0.14098
561.log,0,0,62.4884,117.9582,141.5715,2226.0386,0,0,1.2588,0.2999,0.285,143.6271,0,0,2.3708,0.5194,1.6538,125.165,-0.221366,0.14288
562.log,0,0,69.7774,120.9979,141.6734,2226.4784,0,0,1.3587,0.3182,0.3703,145.6783,0,0,2.5526,0.5003,1.5793,125.0187,-0.227975,0.14479
563.log,0,0,76.2745,123.9093,141.9124,2226.9315,0,0,1.4129,0.3362,0.4721,147.4219,0,0,2.689,0.4808,1.5261,124.4588,-0.234283,0.1467
564.log,0,1.829,82.0446,126.6743,142.2673,2227.3861,0,0.22,1.4279,0.3537,0.5894,148.8618,0,0.4984,2.7854,0.461,1.4979,123.4998,-0.240295,0.14861
565.log,0,4.8643,87.1565,129.285,142.7079,2227.8371,0,0.1995,1.4081,0.3706,0.7195,150.0016,0,0.4791,2.8409,0.441,1.4959,122.1614,-0.246016,0.15017
566.log,0,6.646,91.7715,131.7723,143.2511,2228.2854,0,0.1823,1.356,0.3868,0.8608,150.8493,0,0.4648,2.8512,0.4215,1.523,120.469,-0.251449,0.15205
567.log,0,7.9305,95.928,134.1583,143.8914,2228.7365,0,0.1677,1.2737,0.4024,1.0088,151.4186,0,0.4539,2.8102,0.4031,1.5777,118.454,-0.256596,0.15389
568.log,0,8.7574,99.6369,136.4556,144.5995,2229.1931,0,0.1552,1.1666,0.4181,1.156,151.7264,0,0.4458,2.7169,0.3872,1.653,116.1526,-0.261459,0.15569
569.log,0,9.3989,102.9766,138.6661,145.3721,2229.6521,0,0.144,1.0398,0.4347,1.2959,151.7919,0,0.439,2.5726,0.3752,1.7417,113.6051,-0.266038,0.15811
570.log,0,10.1072,106.0344,140.7817,146.236,2230.1041,0,0.1333,0.8979,0.4543,1.4212,151.6384,0,0.4317,2.3801,0.3707,1.8335,110.8572,-0.270335,0.1598
571.log,0,10.7882,108.8168,142.7823,147.1757,2230.5366,0,0.1232,0.7487,0.4821,1.5177,151.2924,0,0.4245,2.1478,0.3811,1.9076,107.9586,-0.274347,0.16143
572.log,0,11.3095,111.3221,144.6347,148.1697,2230.9461,0,0.1139,0.6015,0.53,1.5644,150.7815,0,0.4179,1.8891,0.4244,1.9301,104.9602,-0.278073,0.16298
573.log,0,11.8271,113.6046,146.3242,149.2902,2231.3376,0,0.1051,0.4615,0.6168,1.5386,150.1352,0,0.4111,1.6147,0.5281,1.8639,101.9144,-0.281508,0.16444
574.log,0,12.324,115.6714,147.8373,150.553,2231.7142,0,0.0968,0.3358,0.7425,1.4346,149.3848,0,0.4042,1.3393,0.693,1.6955,98.8743,-0.284648,0.16583
575.log,0,12.6829,117.5128,149.184,151.8865,2232.0717,0,0.0891,0.2313,0.8699,1.2849,148.5615,0,0.3979,1.0793,0.8656,1.4665,95.8917,-0.287487,0.16712
576.log,1.7896,12.9482,119.1483,150.4241,153.2168,2232.4079,0.035,0.0819,0.1512,0.9475,1.1425,147.6961,0.3742,0.3921,0.846,0.9694,1.2498,93.0162,-0.290017,0.16831
577.log,6.1969,13.2127,120.5955,151.6167,154.5048,2232.721,0.0365,0.0753,0.0964,0.9565,1.0299,146.8192,0.3733,0.3867,0.6473,0.9742,1.078,90.2954,-0.292232,0.16941
578.log,8.309,13.3868,121.8485,152.7696,155.6706,2232.9986,0.038,0.0692,0.0663,0.9175,0.9326,145.9614,0.3724,0.3821,0.4889,0.9081,0.9286,87.7731,-0.294131,0.17038
579.log,9.7705,13.4332,122.9158,153.8733,156.6591,2233.2402,0.0392,0.0637,0.0574,0.8517,0.84,145.151,0.3717,0.3785,0.3707,0.801,0.7851,85.4887,-0.295728,0.17125
580.log,10.8665,13.4801,123.8182,154.9454,157.4778,2233.4592,0.0403,0.0587,0.0646,0.7658,0.7581,144.4142,0.3711,0.3754,0.2881,0.6623,0.657,83.4766,-0.297072,0.172
581.log,11.6772,13.4563,124.5633,155.9344,158.073,2233.6463,0.0412,0.0544,0.0822,0.6771,0.6824,143.7745,0.3705,0.3732,0.2352,0.5188,0.5374,81.7668,-0.298263,0.17264
582.log,12.2229,13.2762,125.1617,156.7592,158.4082,2233.7884,0.0418,0.0507,0.1045,0.6018,0.6097,143.2519,0.3701,0.3718,0.2047,0.3961,0.4209,80.383,-0.299425,0.17315
583.log,12.5581,13.0974,125.6283,157.3981,158.5572,2233.8982,0.0423,0.0476,0.127,0.5431,0.5482,142.8629,0.3699,0.3708,0.1894,0.2996,0.3209,79.3444,-0.300535,0.17353
584.log,12.7634,12.9796,125.9826,157.8308,158.5523,2233.9769,0.0427,0.0452,0.1456,0.5055,0.502,142.6207,0.3699,0.3702,0.1834,0.2377,0.2436,78.6659,-0.300985,0.17379
585.log,12.821,12.8296,126.2454,158.0474,158.3311,2234.0127,0.0429,0.0433,0.1575,0.4872,0.4795,142.5344,0.3702,0.3702,0.1824,0.208,0.2021,78.3501,-0.300888,0.17391
586.log,0,0,7.3943,48.308,171.0249,2221.0281,0,0,0.1051,0.1936,0.0135,63.8399,0,0,0.3881,0.6077,1.8308,62.0713,0.000137,0.11747
587.log,0,0,18.7161,45.8483,167.4426,2221.0677,0,0,0.1118,0.1707,0.0177,67.5233,0,0,0.4225,0.5105,2.0113,66.3703,-0.017114,0.11767
588.log,0,0,24.7109,44.6793,164.2284,2221.1366,0,0,0.1261,0.1422,0.0215,71.475,0,0,0.443,0.4435,2.1709,70.769,-0.033345,0.11797
589.log,0,0,27.5996,45.8171,161.3539,2221.2235,0,0,0.143,0.1133,0.0245,75.6546,0,0,0.4172,0.4392,2.3048,75.2269,-0.048659,0.11844
590.log,0,0,28.1388,49.3356,158.7939,2221.3335,0,0,0.1483,0.0987,0.0263,80.0188,0,0,0.3562,0.4869,2.4109,79.7042,-0.063142,0.11902
591.log,0,0,27.7159,54.1053,156.5125,2221.4712,0,0,0.1441,0.0964,0.0268,84.5233,0,0,0.3007,0.5423,2.4899,84.1619,-0.076868,0.11975
592.log,0,0,26.9595,59.3021,154.455,2221.6216,0,0,0.1366,0.0997,0.0263,89.1246,0,0,0.2578,0.5904,2.5423,88.563,-0.089897,0.1206
593.log,0,0,25.9087,64.58,152.5694,2221.79,0,0,0.1277,0.1057,0.025,93.783,0,0,0.2233,0.6294,2.5712,92.8688,-0.102281,0.12158
594.log,0,0,24.6274,69.8042,150.837,2221.9982,0,0,0.1183,0.1137,0.0232,98.4628,0,0,0.1953,0.6597,2.5807,97.0394,-0.114066,0.12268
595.log,0,0,23.2535,74.8934,149.2539,2222.2381,0,0,0.1083,0.1232,0.0215,103.1291,0,0,0.1732,0.6817,2.571,101.0378,-0.125298,0.12389
596.log,0,0,22.0904,79.7986,147.8282,2222.4959,0,0,0.0979,0.1342,0.0205,107.7434,0,0,0.1577,0.6964,2.5416,104.8311,-0.136018,0.12522
597.log,0,0,21.4986,84.5063,146.5757,2222.7748,0,0,0.088,0.1464,0.021,112.264,0,0,0.1497,0.7046,2.4939,108.3874,-0.146261,0.12721
598.log,0,0,21.5305,89.0134,145.4903,2223.0765,0,0,0.0787,0.1598,0.0238,116.651,0,0,0.1482,0.7074,2.4291,111.6755,-0.156057,0.12871
599.log,0,0,22.0193,93.3244,144.5467,2223.4001,0,0,0.0702,0.1743,0.0301,120.8703,0,0,0.1549,0.7053,2.3493,114.6633,-0.165427,0.1303
600.log,0,0,23.0476,97.4331,143.7316,2223.7456,0,0,0.0674,0.1898,0.0409,124.8915,0,0,0.1827,0.6991,2.2583,117.3192,-0.17439,0.13196
601.log,0,0,25.1505,101.3437,143.0509,2224.11,0,0,0.0911,0.2062,0.0579,128.6863,0,0,0.2752,0.6893,2.1595,119.6152,-0.182967,0.13368
602.log,0,0,29.2606,105.0536,142.4968,2224.4811,0,0,0.2062,0.2233,0.0824,132.2287,0,0,0.5487,0.6765,2.0543,121.5301,-0.191177,0.13546
603.log,0,0,36.1872,108.5764,142.061,2224.8534,0,0,0.4959,0.2412,0.1156,135.4964,0,0,1.1105,0.6611,1.9452,123.0477,-0.199037,0.13728
604.log,0,0,45.1239,111.9429,141.7612,2225.2331,0,0,0.8484,0.2595,0.1593,138.4726,0,0,1.712,0.6436,1.8372,124.1561,-0.206563,0.13914
605.log,0,0,54.1748,115.1688,141.6013,2225.6307,0,0,1.1021,0.278,0.2154,141.1462,0,0,2.1111,0.6242,1.7354,124.8473,-0.213766,0.14103
606.log,0,0,62.3626,118.2714,141.573,2226.0525,0,0,1.2597,0.2965,0.2853,143.511,0,0,2.3619,0.6032,1.6443,125.1164,-0.220654,0.14293
607.log,0,0,69.5905,121.2519,141.6722,2226.4961,0,0,1.356,0.315,0.3701,145.565,0,0,2.5398,0.581,1.5689,124.9641,-0.227235,0.14484
608.log,0,0,76.0404,124.103,141.9053,2226.9519,0,0,1.4084,0.3333,0.471,147.3106,0,0,2.6753,0.558,1.5148,124.3979,-0.233515,0.14675
609.log,0,1.6595,81.7875,126.8054,142.2504,2227.4066,0,0.2177,1.4228,0.351,0.5869,148.751,0,0.4939,2.7726,0.5343,1.4853,123.4321,-0.2395,0.14833
610.log,0,4.8533,86.8885,129.3493,142.6778,2227.8555,0,0.1978,1.4032,0.3682,0.715,149.8903,0,0.476,2.8295,0.51,1.4819,122.0869,-0.245195,0.15023
611.log,0,6.5078,91.498,131.7656,143.2056,2228.3005,0,0.1812,1.3519,0.3845,0.8543,150.7374,0,0.463,2.8413,0.4857,1.5074,120.3882,-0.250604,0.15211
612.log,0,7.6735,95.6589,134.0801,143.8297,2228.7491,0,0.167,1.271,0.4001,1.0006,151.3069,0,0.4531,2.8022,0.4619,1.5608,118.368,-0.255729,0.15395
613.log,0,8.4762,99.3903,136.3123,144.5252,2229.2052,0,0.1548,1.1651,0.4153,1.1472,151.6162,0,0.4455,2.7107,0.4396,1.6363,116.0629,-0.260575,0.15575
614.log,0,9.1645,102.7641,138.4656,145.2898,2229.6657,0,0.1436,1.0394,0.4304,1.2883,151.685,0,0.4388,2.5679,0.4197,1.7273,113.5134,-0.265142,0.15816
615.log,0,9.9435,105.8586,140.532,146.1477,2230.1201,0,0.1329,0.8983,0.4467,1.4174,151.5362,0,0.4316,2.3764,0.4046,1.825,110.7643,-0.269433,0.15985
616.log,0,10.6834,108.6754,142.4941,147.0804,2230.5537,0,0.1229,0.7495,0.4671,1.5225,151.196,0,0.4243,2.1445,0.3985,1.9116,107.8649,-0.273448,0.16147
617.log,0,11.2422,111.2115,144.327,148.059,2230.9627,0,0.1137,0.6022,0.4987,1.587,150.6913,0,0.4177,1.8858,0.412,1.9605,104.866,-0.277187,0.16302
618.log,0,11.7924,113.5247,146.0281,149.1507,2231.3524,0,0.105,0.4618,0.5539,1.5947,150.0513,0,0.4109,1.6109,0.4635,1.9438,101.8203,-0.280651,0.16448
619.log,0,12.3261,115.6223,147.5888,150.3752,2231.727,0,0.0967,0.3353,0.6391,1.5329,149.3069,0,0.4039,1.3343,0.5626,1.839,98.7812,-0.283839,0.16586
620.log,0,12.7333,117.4923,149.0099,151.6791,2232.0837,0,0.0891,0.2301,0.7383,1.4129,148.4892,0,0.3975,1.0729,0.6871,1.6559,95.8009,-0.286753,0.16715
621.log,0,13.054,119.1503,150.3272,153.0112,2232.4202,0,0.082,0.1496,0.8106,1.2765,147.6289,0,0.3916,0.8389,0.777,1.4506,92.929,-0.289393,0.16834
622.log,5.5305,13.3654,120.6101,151.5828,154.3352,2232.7333,0.0357,0.0754,0.095,0.8292,1.154,146.7568,0.3736,0.3861,0.6405,0.7913,1.2658,90.213,-0.291765,0.16943
623.log,7.9218,13.5714,121.8658,152.7849,155.5571,2233.0101,0.0372,0.0694,0.0654,0.8059,1.0401,145.9036,0.3727,0.3815,0.4833,0.7448,1.0927,87.697,-0.293877,0.17041
624.log,9.5156,13.6217,122.9268,153.9225,156.6009,2233.2499,0.0386,0.064,0.0572,0.7588,0.9278,145.098,0.3719,0.3779,0.3667,0.663,0.92,85.4199,-0.29574,0.17128
625.log,10.682,13.6435,123.8176,155.0043,157.4697,2233.467,0.0398,0.0591,0.0648,0.6934,0.8245,144.3663,0.3711,0.375,0.2857,0.5537,0.7597,83.4161,-0.297375,0.17203
626.log,11.5271,13.5776,124.5496,155.9825,158.101,2233.6524,0.0409,0.0547,0.0826,0.6256,0.7277,143.7325,0.3705,0.3728,0.2339,0.441,0.6078,81.715,-0.298797,0.17266
627.log,12.1171,13.3618,125.1388,156.7951,158.4539,2233.7928,0.0417,0.0509,0.105,0.5694,0.6365,143.2168,0.3701,0.3715,0.204,0.3468,0.4627,80.3407,-0.299978,0.17316
628.log,12.5182,13.1636,125.6074,157.4259,158.6103,2233.9004,0.0422,0.0477,0.1273,0.5262,0.5604,142.836,0.3699,0.3707,0.189,0.274,0.34,79.3126,-0.300735,0.17354
629.log,12.7444,13.02,125.9734,157.8477,158.5935,2233.9783,0.0426,0.0452,0.1457,0.4988,0.5054,142.6026,0.3699,0.3702,0.1832,0.2277,0.2489,78.6437,-0.300921,0.1738
630.log,12.8197,12.8449,126.2397,158.0592,158.3528,2234.0136,0.0428,0.0434,0.1576,0.4854,0.4796,142.5254,0.3702,0.3702,0.1823,0.2054,0.2023,78.3367,-0.300906,0.17392
631.log,0,0,14.4418,43.206,170.2083,2220.9942,0,0,0.1224,0.1635,0.0158,64.0067,0,0,0.3965,0.4804,1.9185,62.2261,-0.001928,0.11737
632.log,0,0,20.3803,42.2868,166.7757,2221.0373,0,0,0.1332,0.1378,0.0202,67.6741,0,0,0.4184,0.4267,2.0902,66.517,-0.018824,0.11758
