log_filename,Cu-C length,C-O length,freq1,freq2,freq3,freq4,freq5,freq6,IR1,IR2,IR3,IR4,IR5,IR6,raman1,raman2,raman3,raman4,raman5,raman6,adsorp_energy,C_NPA_charge,O_NPA_charge,CO_NPA_charge
461.log,2.74,1.101667,0,0,23.6163,41.6707,99.3574,2421.0739,0,0,0.2014,0.1341,0.2049,100.318,0,0,0.187,0.1038,0.2601,32.2957,-0.080932,0.52485,-0.44598,0.07887
462.log,2.74,1.101982,0,0,21.3627,40.4249,99.8121,2418.2621,0,0,0.1907,0.1335,0.199,99.2246,0,0,0.1882,0.1061,0.2656,32.1636,-0.077834,0.52363,-0.44587,0.07776
463.log,2.74,1.10231,0,0,18.8455,39.1457,100.289,2415.3041,0,0,0.18,0.133,0.1932,98.0294,0,0,0.1889,0.1083,0.2713,31.9971,-0.074695,0.52236,-0.44574,0.07662
464.log,2.74,1.102651,0,0,15.9499,37.8344,100.7933,2412.2227,0,0,0.1693,0.1323,0.1875,96.7289,0,0,0.1892,0.1106,0.2771,31.7922,-0.071518,0.52105,-0.4456,0.07545
465.log,2.74,1.103005,0,0,12.4213,36.4921,101.3287,2409.054,0,0,0.1587,0.1316,0.1819,95.3202,0,0,0.1889,0.1128,0.283,31.5451,-0.068309,0.5197,-0.44545,0.07425
466.log,2.74,1.103372,0,0,7.4082,35.119,101.8971,2405.8052,0,0,0.1483,0.1309,0.1766,93.802,0,0,0.1882,0.115,0.2889,31.2529,-0.065067,0.51833,-0.44528,0.07305
467.log,2.74,1.103749,0,0,0,33.715,102.5002,2402.4529,0,0,0,0.13,0.1714,92.1739,0,0,0,0.1172,0.2948,30.9138,-0.061792,0.51693,-0.44511,0.07182
468.log,2.74,1.104137,0,0,0,32.2806,103.1439,2398.9901,0,0,0,0.1291,0.1665,90.438,0,0,0,0.1192,0.3004,30.5267,-0.058483,0.51552,-0.44492,0.0706
469.log,2.74,1.104538,0,0,0,30.8187,103.8408,2395.437,0,0,0,0.1281,0.1618,88.5982,0,0,0,0.1212,0.3057,30.0912,-0.055139,0.51409,-0.44472,0.06937
470.log,2.74,1.104947,0,0,0,29.3346,104.6085,2391.8135,0,0,0,0.127,0.1574,86.66,0,0,0,0.1231,0.3104,29.6075,-0.051758,0.51266,-0.4445,0.06816
471.log,2.739999,1.105367,0,0,0,27.8339,105.4605,2388.1205,0,0,0,0.1259,0.1533,84.631,0,0,0,0.1247,0.3145,29.076,-0.048335,0.51123,-0.44428,0.06695
472.log,2.739999,1.105796,0,0,0,26.3209,106.399,2384.3529,0,0,0,0.1247,0.1494,82.5206,0,0,0,0.1261,0.318,28.4983,-0.044865,0.50981,-0.44405,0.06576
473.log,2.739999,1.106233,0,0,0,24.7984,107.4175,2380.5339,0,0,0,0.1234,0.1457,80.3407,0,0,0,0.1273,0.321,27.8767,-0.04134,0.50841,-0.44381,0.0646
474.log,2.74,1.106678,0,0,0,23.2736,108.511,2376.6656,0,0,0,0.1222,0.1424,78.105,0,0,0,0.1281,0.3234,27.2144,-0.037749,0.50704,-0.44357,0.06347
475.log,2.74,1.107132,0,0,0,21.7602,109.6804,2372.7302,0,0,0,0.121,0.1394,75.8283,0,0,0,0.1285,0.3251,26.5152,-0.03408,0.5057,-0.44333,0.06237
476.log,2.74,1.107592,0,0,0,20.272,110.9306,2368.7268,0,0,0,0.1199,0.1367,73.5269,0,0,0,0.1286,0.3258,25.7841,-0.030319,0.5044,-0.44309,0.06131
477.log,2.739999,1.108059,0,0,0,18.8268,112.2813,2364.6999,0,0,0,0.1191,0.1344,71.2188,0,0,0,0.1283,0.3252,25.0268,-0.026453,0.50316,-0.44286,0.0603
478.log,2.739999,1.108531,0,0,0,17.4458,113.7488,2360.6663,0,0,0,0.1185,0.1326,68.9238,0,0,0,0.1276,0.3232,24.2491,-0.022465,0.50198,-0.44264,0.05934
479.log,2.74,1.109008,0,0,0,16.1504,115.3305,2356.5825,0,0,0,0.1183,0.1312,66.6636,0,0,0,0.1266,0.3197,23.4561,-0.018333,0.50088,-0.44243,0.05845
480.log,2.74,1.109491,0,0,0,14.9835,117.0204,2352.4511,0,0,0,0.1185,0.1302,64.4597,0,0,0,0.1251,0.3149,22.6518,-0.014033,0.49987,-0.44225,0.05762
481.log,2.74,1.109977,0,0,0,13.9846,118.8093,2348.3319,0,0,0,0.1192,0.1298,62.3335,0,0,0,0.1232,0.309,21.8398,-0.009543,0.49896,-0.44211,0.05685
482.log,2.74,1.110467,0,0,0,13.2002,120.6972,2344.2253,0,0,0,0.1204,0.1301,60.3073,0,0,0,0.1209,0.3019,21.0249,-0.004833,0.49817,-0.442,0.05617
483.log,2.74,1.11096,0,0,0,12.7474,122.6886,2340.0845,0,0,0,0.1222,0.131,58.4054,0,0,0,0.1183,0.2937,20.2134,0.000125,0.4975,-0.44194,0.05556
484.log,2.740001,1.111456,0,0,0,12.7301,124.813,2335.9539,0,0,0,0.1246,0.1328,56.6468,0,0,0,0.1155,0.2844,19.4136,0.005356,0.49698,-0.44195,0.05503
485.log,2.74,1.111952,0,0,0,13.2111,127.1083,2331.8642,0,0,0,0.1278,0.1353,55.0478,0,0,0,0.1125,0.2741,18.6324,0.010879,0.49661,-0.44203,0.05458
486.log,2.74,1.11245,0,0,0,14.2621,129.5963,2327.739,0,0,0,0.132,0.1383,53.6271,0,0,0,0.1094,0.2624,17.8713,0.016724,0.49642,-0.44219,0.05423
487.log,2.74,1.112949,0,0,0,15.8818,132.3298,2323.6582,0,0,0,0.1369,0.1422,52.4065,0,0,0,0.1062,0.2494,17.1418,0.022913,0.4964,-0.44244,0.05396
488.log,2.739999,1.113447,0,0,0,17.8265,135.2506,2319.59,0,0,0,0.1425,0.1477,51.4082,0,0,0,0.1025,0.2365,16.463,0.029527,0.49659,-0.4428,0.05379
489.log,2.74,1.113944,0,0,0,20.0619,138.3614,2315.5646,0,0,0,0.149,0.155,50.6446,0,0,0,0.0985,0.2235,15.8341,0.036685,0.49699,-0.44329,0.0537
490.log,2.74,1.114441,0,0,0,22.7516,141.7495,2311.5431,0,0,0,0.1563,0.1639,50.133,0,0,0,0.0945,0.2107,15.2579,0.044353,0.49762,-0.4439,0.05372
491.log,2.739999,1.114935,0,0,0,25.6474,145.292,2307.5434,0,0,0,0.1643,0.1748,49.8881,0,0,0,0.0906,0.1985,14.7356,0.052505,0.49848,-0.44466,0.05382
492.log,2.739999,1.115427,0,0,0,28.7742,149.1193,2303.596,0,0,0,0.1725,0.1875,49.9184,0,0,0,0.0868,0.1871,14.2806,0.061421,0.49959,-0.44557,0.05402
493.log,2.74,1.115915,0,0,0,32.1248,153.3656,2299.6868,0,0,0,0.1812,0.2027,50.2241,0,0,0,0.0831,0.1765,13.9,0.071135,0.50096,-0.44665,0.05431
494.log,2.74,1.1164,0,0,0,35.8236,158.1016,2295.825,0,0,0,0.1903,0.2217,50.8114,0,0,0,0.0794,0.1674,13.6167,0.081555,0.50259,-0.44791,0.05468
495.log,2.74,1.116881,0,0,0,39.7604,163.2745,2292.0004,0,0,0,0.2001,0.2449,51.6743,0,0,0,0.0758,0.1605,13.4335,0.092921,0.5045,-0.44935,0.05515
496.log,2.74,1.099336,0,0,38.6316,51.8609,95.2177,2442.0359,0,0,0.2754,0.1507,0.2568,107.221,0,0,0.1612,0.0816,0.2267,32.7703,-0.108781,0.53405,-0.44669,0.08736
497.log,2.74,1.099483,0,0,37.4499,51.1698,95.7026,2440.7151,0,0,0.2757,0.1468,0.2531,106.992,0,0,0.1634,0.0835,0.2265,32.7524,-0.105861,0.53352,-0.44667,0.08685
498.log,2.74,1.099646,0,0,36.1862,50.4199,96.1831,2439.238,0,0,0.2748,0.1433,0.2489,106.7447,0,0,0.1658,0.0854,0.2268,32.742,-0.102862,0.53291,-0.44665,0.08626
499.log,2.74,1.099825,0,0,34.8385,49.6129,96.6578,2437.6143,0,0,0.2728,0.14,0.2442,106.472,0,0,0.1682,0.0873,0.2276,32.7362,-0.099793,0.53225,-0.44663,0.08562
500.log,2.74,1.10002,0,0,33.4039,48.7502,97.1265,2435.8595,0,0,0.2697,0.137,0.2392,106.166,0,0,0.1707,0.0892,0.229,32.7313,-0.096661,0.53151,-0.44661,0.0849
501.log,2.739999,1.100232,0,0,31.878,47.8326,97.5892,2433.975,0,0,0.2656,0.1343,0.2339,105.8181,0,0,0.1731,0.091,0.2309,32.7232,-0.093475,0.53071,-0.44659,0.08412
502.log,2.74,1.100459,0,0,30.2545,46.861,98.046,2431.943,0,0,0.2606,0.1318,0.2284,105.4191,0,0,0.1755,0.0928,0.2334,32.7075,-0.090242,0.52985,-0.44656,0.08329
503.log,2.74,1.100701,0,0,28.5246,45.8359,98.4979,2429.7486,0,0,0.2548,0.1294,0.2227,104.9596,0,0,0.1777,0.0946,0.2364,32.6795,-0.086968,0.52894,-0.44652,0.08242
504.log,2.74,1.100959,0,0,26.6759,44.7584,98.9459,2427.4032,0,0,0.2482,0.1272,0.217,104.4298,0,0,0.1798,0.0963,0.2401,32.6342,-0.083661,0.52796,-0.44649,0.08147
505.log,2.74,1.101232,0,0,24.6903,43.6292,99.3915,2424.9334,0,0,0.2409,0.1251,0.2112,103.8202,0,0,0.1817,0.098,0.2442,32.5667,-0.08033,0.52693,-0.44645,0.08048
506.log,2.739999,1.101518,0,0,22.5404,42.4493,99.8369,2422.3531,0,0,0.233,0.1231,0.2055,103.1215,0,0,0.1833,0.0996,0.2488,32.472,-0.076981,0.52586,-0.4464,0.07946
507.log,2.74,1.101819,0,0,20.1827,41.2194,100.2848,2419.6557,0,0,0.2247,0.1213,0.1999,102.3248,0,0,0.1847,0.1012,0.2539,32.3451,-0.07362,0.52473,-0.44635,0.07838
508.log,2.74,1.102133,0,0,17.5433,39.9399,100.739,2416.8363,0,0,0.2161,0.1194,0.1943,101.4225,0,0,0.1857,0.1027,0.2594,32.1815,-0.070255,0.52357,-0.44629,0.07728
509.log,2.740001,1.10246,0,0,14.4788,38.6114,101.2037,2413.9109,0,0,0.2071,0.1177,0.189,100.4081,0,0,0.1865,0.1041,0.2651,31.9765,-0.066891,0.52236,-0.44623,0.07613
510.log,2.740001,1.1028,0,0,10.6372,37.2338,101.6839,2410.8874,0,0,0.1979,0.116,0.1837,99.2764,0,0,0.1869,0.1055,0.2711,31.7263,-0.063534,0.52112,-0.44616,0.07496
511.log,2.740001,1.103153,0,0,4.2938,35.8072,102.1852,2407.7542,0,0,0.1886,0.1144,0.1787,98.0237,0,0,0.187,0.1068,0.2773,31.4276,-0.060189,0.51986,-0.44609,0.07377
512.log,2.74,1.103518,0,0,0,34.3314,102.7136,2404.4977,0,0,0,0.1129,0.1739,96.6478,0,0,0,0.108,0.2834,31.0774,-0.056858,0.51857,-0.44601,0.07256
513.log,2.74,1.103895,0,0,0,32.8056,103.275,2401.1312,0,0,0,0.1116,0.1693,95.1481,0,0,0,0.1091,0.2895,30.6738,-0.053546,0.51726,-0.44592,0.07134
514.log,2.74,1.104282,0,0,0,31.2283,103.8742,2397.6866,0,0,0,0.1103,0.1649,93.5255,0,0,0,0.1101,0.2956,30.2156,-0.050255,0.51594,-0.44583,0.07011
515.log,2.739999,1.104679,0,0,0,29.5969,104.5143,2394.1757,0,0,0,0.1092,0.1609,91.7825,0,0,0,0.111,0.3015,29.7027,-0.046987,0.51461,-0.44573,0.06888
516.log,2.74,1.105087,0,0,0,27.9079,105.1977,2390.582,0,0,0,0.1083,0.157,89.9236,0,0,0,0.1118,0.3072,29.136,-0.043741,0.51328,-0.44562,0.06766
517.log,2.739999,1.105503,0,0,0,26.1575,105.9288,2386.9057,0,0,0,0.1075,0.1535,87.9554,0,0,0,0.1124,0.3125,28.5175,-0.040515,0.51197,-0.44552,0.06645
518.log,2.74,1.105931,0,0,0,24.3425,106.717,2383.171,0,0,0,0.1069,0.1502,85.8864,0,0,0,0.1129,0.3172,27.85,-0.037307,0.51066,-0.44541,0.06525
519.log,2.739999,1.106366,0,0,0,22.4601,107.5746,2379.3836,0,0,0,0.1065,0.1473,83.7274,0,0,0,0.1133,0.3213,27.1366,-0.034113,0.50938,-0.44529,0.06409
520.log,2.74,1.106809,0,0,0,20.5062,108.5124,2375.5259,0,0,0,0.1064,0.1446,81.4912,0,0,0,0.1135,0.3247,26.381,-0.030926,0.50814,-0.44518,0.06296
521.log,2.74,1.107259,0,0,0,18.4712,109.5346,2371.6068,0,0,0,0.1065,0.1423,79.1931,0,0,0,0.1136,0.3272,25.5877,-0.027739,0.50693,-0.44508,0.06185
522.log,2.74,1.107716,0,0,0,16.3359,110.6387,2367.6665,0,0,0,0.1069,0.1403,76.8513,0,0,0,0.1135,0.3289,24.7619,-0.024543,0.50577,-0.44498,0.06079
523.log,2.74,1.108179,0,0,0,14.0658,111.8146,2363.6936,0,0,0,0.1076,0.1387,74.4851,0,0,0,0.1131,0.3298,23.9095,-0.021324,0.50468,-0.44489,0.05979
524.log,2.74,1.108648,0,0,0,11.6039,113.0536,2359.665,0,0,0,0.1086,0.1376,72.1144,0,0,0,0.1126,0.3298,23.0369,-0.018068,0.50365,-0.44482,0.05883
525.log,2.74,1.109122,0,0,0,8.8325,114.3564,2355.6104,0,0,0,0.1099,0.1368,69.7581,0,0,0,0.1119,0.3288,22.1502,-0.014761,0.50271,-0.44477,0.05794
526.log,2.74,1.109602,0,0,0,5.3482,115.7376,2351.5478,0,0,0,0.1114,0.1367,67.4356,0,0,0,0.111,0.3265,21.2557,-0.011385,0.50186,-0.44474,0.05712
527.log,2.74,1.110085,0,0,0,0,117.2337,2347.4639,0,0,0,0,0.1372,65.1682,0,0,0,0,0.3224,20.3596,-0.007921,0.50112,-0.44475,0.05637
528.log,2.74,1.11057,0,0,0,0,118.8724,2343.3906,0,0,0,0,0.1383,62.9792,0,0,0,0,0.3165,19.4684,-0.00435,0.5005,-0.4448,0.0557
529.log,2.74,1.111059,0,0,0,0,120.6405,2339.2908,0,0,0,0,0.1401,60.8965,0,0,0,0,0.3092,18.5885,-0.000644,0.50002,-0.44491,0.05511
530.log,2.74,1.111551,0,0,0,0,122.5115,2335.1989,0,0,0,0,0.1427,58.9484,0,0,0,0,0.301,17.7278,0.00322,0.49968,-0.44507,0.05461
531.log,2.74,1.112043,0,0,0,0,124.4649,2331.1331,0,0,0,0,0.1464,57.1502,0,0,0,0,0.2922,16.895,0.007261,0.4995,-0.4453,0.0542
532.log,2.740001,1.112537,0,0,0,0,126.4779,2327.0792,0,0,0,0,0.1511,55.5219,0,0,0,0,0.2826,16.0877,0.011482,0.49949,-0.44561,0.05388
533.log,2.74,1.113031,0,0,0,0,128.6458,2323.0416,0,0,0,0,0.1567,54.0823,0,0,0,0,0.2719,15.3114,0.015906,0.49968,-0.44602,0.05366
534.log,2.74,1.113525,0,0,0,0,130.9269,2319.0474,0,0,0,0,0.1639,52.8515,0,0,0,0,0.2604,14.5923,0.020601,0.50006,-0.44653,0.05353
535.log,2.74,1.114018,0,0,0,5.9158,133.463,2315.0603,0,0,0,0.1336,0.1734,51.8444,0,0,0,0.0948,0.2478,13.933,0.025682,0.50066,-0.44715,0.05351
536.log,2.74,1.11451,0,0,0,9.9181,136.2073,2311.1148,0,0,0,0.1363,0.1849,51.0794,0,0,0,0.0922,0.2352,13.3267,0.031075,0.50149,-0.4479,0.05359
537.log,2.74,1.114999,0,0,0,13.3789,139.2253,2307.1727,0,0,0,0.1388,0.1979,50.5772,0,0,0,0.0898,0.2228,12.774,0.036793,0.50256,-0.44878,0.05378
538.log,2.74,1.115487,0,0,0,16.8139,142.4993,2303.2853,0,0,0,0.1412,0.2131,50.3489,0,0,0,0.0871,0.2114,12.2922,0.043172,0.50388,-0.44982,0.05406
539.log,2.74,1.11597,0,0,0,20.4079,146.1346,2299.4561,0,0,0,0.1436,0.2318,50.3897,0,0,0,0.0841,0.2011,11.8891,0.049986,0.50546,-0.45101,0.05445
540.log,2.74,1.116449,0,0,0,23.8816,150.1157,2295.6449,0,0,0,0.1462,0.2544,50.7145,0,0,0,0.0809,0.1926,11.5772,0.057396,0.50729,-0.45236,0.05493
541.log,2.74,1.099336,0,0,38.6316,51.8609,95.2177,2442.0359,0,0,0.2754,0.1507,0.2568,107.221,0,0,0.1612,0.0816,0.2267,32.7703,-0.108781,0.53405,-0.44669,0.08736
542.log,2.74,1.099461,0,0,37.3816,51.3021,95.7655,2440.9114,0,0,0.2791,0.1465,0.2531,107.2608,0,0,0.1628,0.0831,0.2249,32.7857,-0.105513,0.53363,-0.4467,0.08693
543.log,2.74,1.099602,0,0,36.0439,50.6918,96.3033,2439.63,0,0,0.2816,0.1425,0.2489,107.2883,0,0,0.1646,0.0847,0.2237,32.8081,-0.102173,0.53315,-0.44671,0.08644
544.log,2.74,1.099761,0,0,34.6166,50.0297,96.8295,2438.1924,0,0,0.2829,0.1387,0.2444,107.2977,0,0,0.1664,0.0863,0.2231,32.835,-0.098768,0.5326,-0.44672,0.08588
545.log,2.74,1.099936,0,0,33.0966,49.3158,97.3435,2436.6109,0,0,0.2831,0.135,0.2394,107.2821,0,0,0.1682,0.0878,0.223,32.8637,-0.09531,0.53198,-0.44673,0.08525
546.log,2.739999,1.100126,0,0,31.479,48.5501,97.8448,2434.8918,0,0,0.2822,0.1315,0.2342,107.2337,0,0,0.1701,0.0894,0.2236,32.8907,-0.091806,0.53131,-0.44674,0.08457
547.log,2.74,1.100332,0,0,29.7561,47.7325,98.3336,2433.031,0,0,0.2803,0.128,0.2289,107.1439,0,0,0.1718,0.091,0.2248,32.9121,-0.088267,0.53056,-0.44675,0.08381
548.log,2.74,1.100554,0,0,27.917,46.863,98.8102,2431.0228,0,0,0.2775,0.1246,0.2233,107.0028,0,0,0.1735,0.0925,0.2267,32.9235,-0.0847,0.52976,-0.44676,0.083
549.log,2.74,1.100791,0,0,25.946,45.9418,99.2757,2428.8781,0,0,0.2738,0.1214,0.2178,106.8007,0,0,0.1751,0.094,0.2292,32.9203,-0.081115,0.52891,-0.44677,0.08214
550.log,2.74,1.101043,0,0,23.8194,44.969,99.7312,2426.6145,0,0,0.2692,0.1181,0.2122,106.527,0,0,0.1765,0.0955,0.2324,32.8975,-0.077521,0.528,-0.44677,0.08123
551.log,2.740001,1.101309,0,0,21.5005,43.9448,100.1783,2424.234,0,0,0.264,0.115,0.2066,106.1717,0,0,0.1778,0.0969,0.2362,32.85,-0.073928,0.52704,-0.44678,0.08026
552.log,2.74,1.10159,0,0,18.9292,42.8693,100.6193,2421.7195,0,0,0.2581,0.1119,0.2012,105.7244,0,0,0.1788,0.0983,0.2406,32.7726,-0.070343,0.52603,-0.44679,0.07924
553.log,2.74,1.101884,0,0,15.995,41.7424,101.057,2419.0595,0,0,0.2516,0.1088,0.1959,105.1756,0,0,0.1797,0.0996,0.2455,32.6601,-0.066774,0.52498,-0.44679,0.07819
554.log,2.740001,1.102193,0,0,12.4564,40.5644,101.4942,2416.2678,0,0,0.2447,0.1058,0.1907,104.5166,0,0,0.1803,0.1009,0.2509,32.5073,-0.06323,0.52389,-0.44679,0.0771
555.log,2.739999,1.102514,0,0,7.5182,39.3351,101.9342,2413.3691,0,0,0.2374,0.1028,0.1857,103.7393,0,0,0.1808,0.1021,0.2567,32.3095,-0.059719,0.52276,-0.4468,0.07596
556.log,2.739999,1.102849,0,0,0,38.0544,102.3809,2410.3741,0,0,0,0.1,0.1808,102.8367,0,0,0,0.1032,0.2629,32.0625,-0.05625,0.5216,-0.4468,0.0748
557.log,2.74,1.103195,0,0,0,36.7218,102.8389,2407.2764,0,0,0,0.0972,0.1762,101.8031,0,0,0,0.1041,0.2694,31.7626,-0.052828,0.52042,-0.44679,0.07363
558.log,2.74,1.103555,0,0,0,35.336,103.3139,2404.079,0,0,0,0.0946,0.1718,100.6341,0,0,0,0.105,0.2761,31.4068,-0.04946,0.51921,-0.44679,0.07242
559.log,2.74,1.103924,0,0,0,33.8955,103.8121,2400.8011,0,0,0,0.0921,0.1677,99.327,0,0,0,0.1058,0.2828,30.9929,-0.046152,0.51799,-0.44679,0.0712
560.log,2.74,1.104304,0,0,0,32.398,104.3394,2397.4422,0,0,0,0.0897,0.1638,97.881,0,0,0,0.1064,0.2897,30.5197,-0.042907,0.51676,-0.44678,0.06998
561.log,2.74,1.104696,0,0,0,30.8409,104.9012,2393.9833,0,0,0,0.0876,0.1602,96.2971,0,0,0,0.107,0.2965,29.9871,-0.03973,0.51553,-0.44677,0.06876
562.log,2.74,1.105097,0,0,0,29.2216,105.5029,2390.4202,0,0,0,0.0856,0.1568,94.5784,0,0,0,0.1073,0.3031,29.3957,-0.036621,0.51429,-0.44676,0.06753
563.log,2.74,1.105508,0,0,0,27.5368,106.1505,2386.7824,0,0,0,0.0839,0.1537,92.7298,0,0,0,0.1075,0.3094,28.7473,-0.033583,0.51307,-0.44676,0.06631
564.log,2.739999,1.105929,0,0,0,25.7813,106.8498,2383.0968,0,0,0,0.0825,0.1508,90.7582,0,0,0,0.1076,0.3155,28.0443,-0.030615,0.51187,-0.44675,0.06512
565.log,2.74,1.106358,0,0,0,23.9463,107.6053,2379.3553,0,0,0,0.0813,0.1483,88.6726,0,0,0,0.1075,0.3212,27.2898,-0.027715,0.51069,-0.44675,0.06394
566.log,2.739999,1.106794,0,0,0,22.0177,108.4193,2375.5484,0,0,0,0.0805,0.1461,86.4843,0,0,0,0.1072,0.3264,26.4881,-0.024879,0.50954,-0.44675,0.06279
567.log,2.74,1.107237,0,0,0,19.974,109.2951,2371.6989,0,0,0,0.08,0.1442,84.2076,0,0,0,0.1068,0.331,25.6443,-0.022102,0.50844,-0.44676,0.06168
568.log,2.740001,1.107689,0,0,0,17.7822,110.237,2367.8101,0,0,0,0.0799,0.1427,81.8593,0,0,0,0.1062,0.3348,24.7646,-0.019375,0.50738,-0.44678,0.0606
569.log,2.74,1.108146,0,0,0,15.3898,111.2492,2363.8687,0,0,0,0.0802,0.1416,79.4587,0,0,0,0.1055,0.3376,23.8557,-0.01669,0.50639,-0.44681,0.05958
570.log,2.74,1.10861,0,0,0,12.7022,112.3377,2359.9047,0,0,0,0.081,0.1408,77.0261,0,0,0,0.1046,0.3393,22.9248,-0.014037,0.50547,-0.44686,0.05861
571.log,2.739999,1.109078,0,0,0,9.5005,113.5064,2355.9254,0,0,0,0.0822,0.1406,74.5811,0,0,0,0.1036,0.34,21.9795,-0.011404,0.50463,-0.44693,0.0577
572.log,2.74,1.10955,0,0,0,4.9024,114.753,2351.9038,0,0,0,0.0839,0.1408,72.1425,0,0,0,0.1024,0.3395,21.0261,-0.008775,0.50388,-0.44702,0.05686
573.log,2.74,1.110027,0,0,0,0,116.0781,2347.8791,0,0,0,0,0.1416,69.7299,0,0,0,0,0.3377,20.07,-0.006135,0.50324,-0.44715,0.05609
574.log,2.74,1.110507,0,0,0,0,117.4856,2343.8406,0,0,0,0,0.143,67.3639,0,0,0,0,0.3344,19.1166,-0.003462,0.50271,-0.44732,0.05539
575.log,2.74,1.110991,0,0,0,0,118.9833,2339.8018,0,0,0,0,0.145,65.0689,0,0,0,0,0.3294,18.173,-0.000733,0.50232,-0.44753,0.05479
576.log,2.74,1.111476,0,0,0,0,120.6136,2335.7597,0,0,0,0,0.1478,62.8747,0,0,0,0,0.323,17.2494,0.002076,0.50207,-0.4478,0.05427
577.log,2.74,1.111962,0,0,0,0,122.3817,2331.7528,0,0,0,0,0.1515,60.8058,0,0,0,0,0.3154,16.3562,0.004978,0.50197,-0.44814,0.05383
578.log,2.74,1.11245,0,0,0,0,124.2193,2327.7112,0,0,0,0,0.1562,58.8878,0,0,0,0,0.3071,15.4939,0.007976,0.50204,-0.44855,0.05349
579.log,2.74,1.112939,0,0,0,0,126.1697,2323.7248,0,0,0,0,0.1618,57.1434,0,0,0,0,0.2973,14.6704,0.011083,0.5023,-0.44904,0.05326
580.log,2.74,1.113427,0,0,0,0,128.2206,2319.7817,0,0,0,0,0.169,55.5812,0,0,0,0,0.2857,13.905,0.014359,0.50275,-0.44963,0.05312
581.log,2.74,1.113916,0,0,0,0,130.4846,2315.841,0,0,0,0,0.1777,54.224,0,0,0,0,0.2731,13.1977,0.017942,0.50341,-0.45032,0.05309
582.log,2.739999,1.114402,0,0,0,0,132.9273,2311.9339,0,0,0,0,0.1886,53.0944,0,0,0,0,0.2602,12.5433,0.021717,0.50428,-0.45112,0.05316
583.log,2.739999,1.114887,0,0,0,0,135.6224,2308.0521,0,0,0,0,0.2009,52.2155,0,0,0,0,0.247,11.9477,0.025746,0.50539,-0.45205,0.05334
584.log,2.739999,1.115369,0,0,0,0,138.5398,2304.2077,0,0,0,0,0.2151,51.5966,0,0,0,0,0.2342,11.4209,0.030338,0.50674,-0.45312,0.05362
585.log,2.74,1.115849,0,0,0,0,141.7229,2300.4171,0,0,0,0,0.2324,51.246,0,0,0,0,0.222,10.9743,0.035238,0.50833,-0.45432,0.05401
586.log,2.74,1.099336,0,0,38.6316,51.8609,95.2177,2442.0359,0,0,0.2754,0.1507,0.2568,107.221,0,0,0.1612,0.0816,0.2267,32.7703,-0.108781,0.53405,-0.44669,0.08736
587.log,2.74,1.099434,0,0,37.3644,51.4597,95.8053,2441.1537,0,0,0.2823,0.1465,0.2533,107.5278,0,0,0.1621,0.0827,0.2234,32.8203,-0.105304,0.53377,-0.44672,0.08705
588.log,2.740001,1.099549,0,0,35.9997,51.0185,96.3794,2440.115,0,0,0.288,0.1423,0.2493,107.8289,0,0,0.1632,0.0839,0.2207,32.8801,-0.101753,0.53342,-0.44676,0.08666
589.log,2.740001,1.099682,0,0,34.5353,50.536,96.9384,2438.9097,0,0,0.2924,0.1382,0.2448,108.1202,0,0,0.1644,0.0851,0.2185,32.9483,-0.098138,0.533,-0.4468,0.0862
590.log,2.74,1.09983,0,0,32.9672,50.0111,97.4812,2437.5463,0,0,0.2957,0.1342,0.2401,108.3964,0,0,0.1656,0.0865,0.217,33.0228,-0.094469,0.53252,-0.44684,0.08568
591.log,2.74,1.099994,0,0,31.2889,49.4434,98.0076,2436.0412,0,0,0.2978,0.1302,0.2351,108.6509,0,0,0.1668,0.0878,0.2161,33.1009,-0.090756,0.53197,-0.44688,0.08509
592.log,2.74,1.100175,0,0,29.4904,48.8321,98.5173,2434.4041,0,0,0.2987,0.1263,0.2298,108.8759,0,0,0.168,0.0892,0.2159,33.1793,-0.08701,0.53136,-0.44692,0.08444
593.log,2.739999,1.100371,0,0,27.5572,48.177,99.0104,2432.6322,0,0,0.2986,0.1224,0.2245,109.0625,0,0,0.1691,0.0907,0.2164,33.2541,-0.08324,0.53069,-0.44696,0.08373
594.log,2.74,1.100582,0,0,25.4679,47.4777,99.487,2430.7215,0,0,0.2974,0.1186,0.219,109.201,0,0,0.1702,0.0921,0.2177,33.3209,-0.079456,0.52997,-0.447,0.08297
595.log,2.74,1.100809,0,0,23.1901,46.7341,99.9475,2428.6749,0,0,0.2953,0.1149,0.2135,109.2813,0,0,0.1711,0.0936,0.2197,33.3748,-0.075668,0.52918,-0.44705,0.08213
596.log,2.74,1.101051,0,0,20.6721,45.9463,100.3932,2426.4936,0,0,0.2922,0.1111,0.208,109.2926,0,0,0.1719,0.095,0.2224,33.4107,-0.071885,0.52835,-0.44709,0.08126
597.log,2.739999,1.101307,0,0,17.824,45.1146,100.8258,2424.1771,0,0,0.2883,0.1074,0.2026,109.2241,0,0,0.1725,0.0965,0.2258,33.423,-0.068118,0.52746,-0.44714,0.08032
598.log,2.74,1.101577,0,0,14.4657,44.2394,101.248,2421.7261,0,0,0.2837,0.1038,0.1973,109.0645,0,0,0.1729,0.0979,0.23,33.4061,-0.064376,0.52653,-0.44719,0.07934
